# seq	priority	source_rank	headword	source_file	deterministic_errors
2425	audit	2425	bet	terra_missing_0426_0450.txt	
2426	audit	2426	beyond	terra_missing_0426_0450.txt	
2427	audit	2427	bitter	terra_missing_0426_0450.txt	
2428	audit	2428	blame	terra_missing_0426_0450.txt	
2429	audit	2429	blind	terra_missing_0426_0450.txt	
2430	audit	2430	bond	terra_missing_0426_0450.txt	
2431	audit	2431	breast	terra_missing_0426_0450.txt	
2432	audit	2432	brief	terra_missing_0426_0450.txt	
2433	audit	2433	broad	terra_missing_0426_0450.txt	
2434	audit	2434	broadcast	terra_missing_0426_0450.txt	
2435	audit	2435	budget	terra_missing_0426_0450.txt	
2436	audit	2436	bullet	terra_missing_0426_0450.txt	
2437	audit	2437	bunch	terra_missing_0426_0450.txt	
2438	audit	2438	bush	terra_missing_0426_0450.txt	
2439	audit	2439	cable	terra_missing_0451_0475.txt	
2440	audit	2440	calculate	terra_missing_0451_0475.txt	
2441	audit	2441	cancel	terra_missing_0451_0475.txt	
2442	audit	2442	cancer	terra_missing_0451_0475.txt	
2443	audit	2443	capable	terra_missing_0451_0475.txt	
2444	audit	2444	capacity	terra_missing_0451_0475.txt	
2445	audit	2445	capture	terra_missing_0451_0475.txt	
2446	audit	2446	cast	terra_missing_0451_0475.txt	
2447	audit	2447	cell	terra_missing_0451_0475.txt	
2448	audit	2448	chairman	terra_missing_0451_0475.txt	
2449	audit	2449	characteristic	terra_missing_0451_0475.txt	
2450	audit	2450	chief	terra_missing_0451_0475.txt	
2451	audit	2451	circumstance	terra_missing_0451_0475.txt	
2452	audit	2452	cite	terra_missing_0451_0475.txt	
2453	audit	2453	citizen	terra_missing_0451_0475.txt	
2454	audit	2454	civil	terra_missing_0451_0475.txt	
2455	audit	2455	classic	terra_missing_0451_0475.txt	
2456	audit	2456	closely	terra_missing_0451_0475.txt	
2457	audit	2457	collapse	terra_missing_0451_0475.txt	
2458	audit	2458	combination	terra_missing_0451_0475.txt	
2459	audit	2459	comfort	terra_missing_0451_0475.txt	
2460	audit	2460	command	terra_missing_0451_0475.txt	
2461	audit	2461	commission	terra_missing_0451_0475.txt	
2462	audit	2462	commitment	terra_missing_0451_0475.txt	
2463	audit	2463	committee	terra_missing_0451_0475.txt	
2464	audit	2464	commonly	terra_missing_0476_0500.txt	
2465	audit	2465	complicated	terra_missing_0476_0500.txt	
2466	audit	2466	component	terra_missing_0476_0500.txt	
2467	audit	2467	concentration	terra_missing_0476_0500.txt	
2468	audit	2468	concept	terra_missing_0476_0500.txt	
2469	audit	2469	concern	terra_missing_0476_0500.txt	
2470	audit	2470	concerned	terra_missing_0476_0500.txt	
2471	audit	2471	conduct	terra_missing_0476_0500.txt	
2472	audit	2472	confidence	terra_missing_0476_0500.txt	
2473	audit	2473	conflict	terra_missing_0476_0500.txt	
2474	audit	2474	confusing	terra_missing_0476_0500.txt	
2475	audit	2475	conscious	terra_missing_0476_0500.txt	
2476	audit	2476	conservative	terra_missing_0476_0500.txt	
2477	audit	2477	consideration	terra_missing_0476_0500.txt	
2478	audit	2478	consistent	terra_missing_0476_0500.txt	
2479	audit	2479	constant	terra_missing_0476_0500.txt	
2480	audit	2480	constantly	terra_missing_0476_0500.txt	
2481	audit	2481	construct	terra_missing_0476_0500.txt	
2482	audit	2482	construction	terra_missing_0476_0500.txt	
2483	audit	2483	contemporary	terra_missing_0476_0500.txt	
2484	audit	2484	contest	terra_missing_0476_0500.txt	
2485	audit	2485	contract	terra_missing_0476_0500.txt	
2486	audit	2486	contribute	terra_missing_0476_0500.txt	
2487	audit	2487	contribution	terra_missing_0476_0500.txt	
2488	audit	2488	convert	terra_missing_0476_0500.txt	
2489	audit	2489	convinced	terra_missing_0501_0525.txt	
2490	audit	2490	core	terra_missing_0501_0525.txt	
2491	audit	2491	corporate	terra_missing_0501_0525.txt	
2492	audit	2492	council	terra_missing_0501_0525.txt	
2493	audit	2493	county	terra_missing_0501_0525.txt	
2494	audit	2494	courage	terra_missing_0501_0525.txt	
2495	audit	2495	crash	terra_missing_0501_0525.txt	
2496	audit	2496	creation	terra_missing_0501_0525.txt	
2497	audit	2497	creature	terra_missing_0501_0525.txt	
2498	audit	2498	crew	terra_missing_0501_0525.txt	
2499	audit	2499	crisis	terra_missing_0501_0525.txt	
2500	audit	2500	criterion	terra_missing_0501_0525.txt	
2501	audit	2501	critic	terra_missing_0501_0525.txt	
2502	audit	2502	critical	terra_missing_0501_0525.txt	
2503	audit	2503	criticism	terra_missing_0501_0525.txt	
2504	audit	2504	criticize	terra_missing_0501_0525.txt	
2505	audit	2505	crop	terra_missing_0501_0525.txt	
2506	audit	2506	crucial	terra_missing_0501_0525.txt	
2507	audit	2507	cure	terra_missing_0501_0525.txt	
2508	audit	2508	curve	terra_missing_0501_0525.txt	
2509	audit	2509	curved	terra_missing_0501_0525.txt	
2510	audit	2510	debate	terra_missing_0501_0525.txt	
2511	audit	2511	debt	terra_missing_0501_0525.txt	
2512	audit	2512	decent	terra_missing_0501_0525.txt	
2513	audit	2513	declare	terra_missing_0501_0525.txt	
2514	audit	2514	decline	terra_missing_0526_0550.txt	
2515	audit	2515	decoration	terra_missing_0526_0550.txt	
2516	audit	2516	decrease	terra_missing_0526_0550.txt	
2517	audit	2517	deeply	terra_missing_0526_0550.txt	
2518	audit	2518	defeat	terra_missing_0526_0550.txt	
2519	audit	2519	defence	terra_missing_0526_0550.txt	
2520	audit	2520	defend	terra_missing_0526_0550.txt	
2521	audit	2521	delay	terra_missing_0526_0550.txt	
2522	audit	2522	deliberate	terra_missing_0526_0550.txt	
2523	audit	2523	deliberately	terra_missing_0526_0550.txt	
2524	audit	2524	delight	terra_missing_0526_0550.txt	
2525	audit	2525	delighted	terra_missing_0526_0550.txt	
2526	audit	2526	delivery	terra_missing_0526_0550.txt	
2527	audit	2527	demand	terra_missing_0526_0550.txt	
2528	audit	2528	demonstrate	terra_missing_0526_0550.txt	
2529	audit	2529	deny	terra_missing_0526_0550.txt	
2530	audit	2530	depressed	terra_missing_0526_0550.txt	
2531	audit	2531	depressing	terra_missing_0526_0550.txt	
2532	audit	2532	depth	terra_en_000_consolidated_legacy.txt	
2533	audit	2533	deserve	terra_missing_0526_0550.txt	
2534	audit	2534	desire	terra_missing_0526_0550.txt	
2535	audit	2535	desperate	terra_missing_0526_0550.txt	
2536	audit	2536	detailed	terra_missing_0526_0550.txt	
2537	audit	2537	detect	terra_missing_0526_0550.txt	
2538	audit	2538	dig	terra_missing_0526_0550.txt	
2539	audit	2539	disc	terra_missing_0526_0550.txt	
2540	audit	2540	discipline	terra_missing_0551_0575.txt	
2541	audit	2541	dishonest	terra_missing_0551_0575.txt	
2542	audit	2542	dismiss	terra_missing_0551_0575.txt	
2543	audit	2543	display	terra_missing_0551_0575.txt	
2544	audit	2544	distribute	terra_missing_0551_0575.txt	
2545	audit	2545	distribution	terra_missing_0551_0575.txt	
2546	audit	2546	district	terra_missing_0551_0575.txt	
2547	audit	2547	division	terra_missing_0551_0575.txt	
2548	audit	2548	domestic	terra_missing_0551_0575.txt	
2549	audit	2549	dominate	terra_missing_0551_0575.txt	
2550	audit	2550	downwards	terra_missing_0551_0575.txt	
2551	audit	2551	dozen	terra_missing_0551_0575.txt	
2552	audit	2552	draft	terra_missing_0551_0575.txt	
2553	audit	2553	drag	terra_missing_0551_0575.txt	
2554	audit	2554	dramatic	terra_missing_0551_0575.txt	
2555	audit	2555	edit	terra_missing_0551_0575.txt	
2556	audit	2556	edition	terra_missing_0551_0575.txt	
2557	audit	2557	efficient	terra_missing_0551_0575.txt	
2558	audit	2558	elderly	terra_missing_0551_0575.txt	
2559	audit	2559	elect	terra_missing_0551_0575.txt	
2560	audit	2560	elsewhere	terra_missing_0551_0575.txt	
2561	audit	2561	emerge	terra_missing_0551_0575.txt	
2562	audit	2562	emotional	terra_missing_0551_0575.txt	
2563	audit	2563	emphasis	terra_missing_0551_0575.txt	
2564	audit	2564	emphasize	terra_missing_0551_0575.txt	
2565	audit	2565	enable	terra_missing_0576_0600.txt	
2566	audit	2566	encounter	terra_missing_0576_0600.txt	
2567	audit	2567	engage	terra_missing_0576_0600.txt	
2568	audit	2568	enhance	terra_missing_0576_0600.txt	
2569	audit	2569	enquiry	terra_missing_0576_0600.txt	
2570	audit	2570	ensure	terra_missing_0576_0600.txt	
2571	audit	2571	enthusiasm	terra_missing_0576_0600.txt	
2572	audit	2572	enthusiastic	terra_missing_0576_0600.txt	
2573	audit	2573	entire	terra_missing_0576_0600.txt	
2574	audit	2574	entirely	terra_missing_0576_0600.txt	
2575	audit	2575	establish	terra_missing_0576_0600.txt	
2576	audit	2576	estate	terra_missing_0576_0600.txt	
2577	audit	2577	estimate	terra_missing_0576_0600.txt	
2578	audit	2578	ethical	terra_missing_0576_0600.txt	
2579	audit	2579	evaluate	terra_missing_0576_0600.txt	
2580	audit	2580	evil	terra_missing_0576_0600.txt	
2581	audit	2581	examination	terra_missing_0576_0600.txt	
2582	audit	2582	excuse	terra_missing_0576_0600.txt	
2583	audit	2583	executive	terra_missing_0576_0600.txt	
2584	audit	2584	existence	terra_missing_0576_0600.txt	
2585	audit	2585	expectation	terra_missing_0576_0600.txt	
2586	audit	2586	expense	terra_missing_0576_0600.txt	
2587	audit	2587	exploration	terra_missing_0576_0600.txt	
2588	audit	2588	expose	terra_missing_0576_0600.txt	
2589	audit	2589	extend	terra_missing_0576_0600.txt	
2590	audit	2590	extent	terra_missing_0601_0625.txt	
2591	audit	2591	external	terra_missing_0601_0625.txt	
2592	audit	2592	extraordinary	terra_missing_0601_0625.txt	
2593	audit	2593	facility	terra_missing_0601_0625.txt	
2594	audit	2594	failure	terra_missing_0601_0625.txt	
2595	audit	2595	faith	terra_missing_0601_0625.txt	
2596	audit	2596	fault	terra_missing_0601_0625.txt	
2597	audit	2597	feather	terra_missing_0601_0625.txt	
2598	audit	2598	fee	terra_missing_0601_0625.txt	
2599	audit	2599	feedback	terra_missing_0601_0625.txt	
2600	audit	2600	fellow	terra_missing_0601_0625.txt	
2601	audit	2601	finance	terra_missing_0601_0625.txt	
2602	audit	2602	finding	terra_missing_0601_0625.txt	
2603	audit	2603	firm	terra_missing_0601_0625.txt	
2604	audit	2604	flame	terra_en_000_consolidated_legacy.txt	
2605	audit	2605	flash	terra_en_000_consolidated_legacy.txt	
2606	audit	2606	flexible	terra_missing_0601_0625.txt	
2607	audit	2607	float	terra_missing_0601_0625.txt	
2608	audit	2608	folding	terra_missing_0601_0625.txt	
2609	audit	2609	forgive	terra_missing_0601_0625.txt	
2610	audit	2610	former	terra_missing_0601_0625.txt	
2611	audit	2611	fortune	terra_missing_0601_0625.txt	
2612	audit	2612	found	terra_missing_0601_0625.txt	
2613	audit	2613	freedom	terra_missing_0601_0625.txt	
2614	audit	2614	frequency	terra_missing_0601_0625.txt	
2615	audit	2615	fully	terra_missing_0601_0625.txt	
2616	audit	2616	fund	terra_missing_0601_0625.txt	
2617	audit	2617	fundamental	terra_missing_0626_0650.txt	
2618	audit	2618	funding	terra_missing_0626_0650.txt	
2619	audit	2619	furthermore	terra_missing_0626_0650.txt	
2620	audit	2620	gain	terra_missing_0626_0650.txt	
2621	audit	2621	gang	terra_missing_0626_0650.txt	
2622	audit	2622	generate	terra_missing_0626_0650.txt	
2623	audit	2623	genre	terra_missing_0626_0650.txt	
2624	audit	2624	govern	terra_missing_0626_0650.txt	
2625	audit	2625	grab	terra_missing_0626_0650.txt	
2626	audit	2626	gradually	terra_missing_0626_0650.txt	
2627	audit	2627	grand	terra_missing_0626_0650.txt	
2628	audit	2628	grant	terra_missing_0626_0650.txt	
2629	audit	2629	guarantee	terra_missing_0626_0650.txt	
2630	audit	2630	handle	terra_missing_0626_0650.txt	
2631	audit	2631	harm	terra_missing_0626_0650.txt	
2632	audit	2632	harmful	terra_missing_0626_0650.txt	
2633	audit	2633	hearing	terra_missing_0626_0650.txt	
2634	audit	2634	heaven	terra_missing_0626_0650.txt	
2635	audit	2635	heel	terra_missing_0626_0650.txt	
2636	audit	2636	hell	terra_missing_0626_0650.txt	
2637	audit	2637	hesitate	terra_missing_0626_0650.txt	
2638	audit	2638	hollow	terra_missing_0626_0650.txt	
2639	audit	2639	holy	terra_missing_0626_0650.txt	
2640	audit	2640	honour	terra_missing_0626_0650.txt	
2641	audit	2641	household	terra_missing_0626_0650.txt	
2642	audit	2642	housing	terra_missing_0651_0675.txt	
2643	audit	2643	humorous	terra_missing_0651_0675.txt	
2644	audit	2644	humour	terra_missing_0651_0675.txt	
2645	audit	2645	hunting	terra_missing_0651_0675.txt	
2646	audit	2646	illustrate	terra_missing_0651_0675.txt	
2647	audit	2647	illustration	terra_missing_0651_0675.txt	
2648	audit	2648	imagination	terra_missing_0651_0675.txt	
2649	audit	2649	impatient	terra_missing_0651_0675.txt	
2650	audit	2650	imply	terra_missing_0651_0675.txt	
2651	audit	2651	impose	terra_missing_0651_0675.txt	
2652	audit	2652	impress	terra_missing_0651_0675.txt	
2653	audit	2653	impressed	terra_missing_0651_0675.txt	
2654	audit	2654	inch	terra_missing_0651_0675.txt	
2655	audit	2655	incident	terra_missing_0651_0675.txt	
2656	audit	2656	income	terra_en_000_consolidated_legacy.txt	
2657	audit	2657	increasingly	terra_missing_0651_0675.txt	
2658	audit	2658	industrial	terra_missing_0651_0675.txt	
2659	audit	2659	infection	terra_missing_0651_0675.txt	
2660	audit	2660	inform	terra_missing_0651_0675.txt	
2661	audit	2661	initial	terra_missing_0651_0675.txt	
2662	audit	2662	initially	terra_missing_0651_0675.txt	
2663	audit	2663	initiative	terra_missing_0651_0675.txt	
2664	audit	2664	inner	terra_missing_0651_0675.txt	
2665	audit	2665	insight	terra_missing_0651_0675.txt	
2666	audit	2666	insist	terra_missing_0651_0675.txt	
2667	audit	2667	inspire	terra_missing_0651_0675.txt	
2668	audit	2668	install	terra_missing_0676_0700.txt	
2669	audit	2669	instance	terra_missing_0676_0700.txt	
2670	audit	2670	institute	terra_missing_0676_0700.txt	
2671	audit	2671	institution	terra_missing_0676_0700.txt	
2672	audit	2672	insurance	terra_missing_0676_0700.txt	
2673	audit	2673	intended	terra_missing_0676_0700.txt	
2674	audit	2674	intense	terra_missing_0676_0700.txt	
2675	audit	2675	internal	terra_missing_0676_0700.txt	
2676	audit	2676	interpret	terra_missing_0676_0700.txt	
2677	audit	2677	interrupt	terra_missing_0676_0700.txt	
2678	audit	2678	investigation	terra_missing_0676_0700.txt	
2679	audit	2679	investment	terra_missing_0676_0700.txt	
2680	audit	2680	joy	terra_missing_0676_0700.txt	
2681	audit	2681	judgement	terra_missing_0676_0700.txt	
2682	audit	2682	junior	terra_missing_0676_0700.txt	
2683	audit	2683	justice	terra_missing_0676_0700.txt	
2684	audit	2684	justify	terra_missing_0676_0700.txt	
2685	audit	2685	labour	terra_missing_0676_0700.txt	
2686	audit	2686	landscape	terra_missing_0676_0700.txt	
2687	audit	2687	largely	terra_missing_0676_0700.txt	
2688	audit	2688	launch	terra_missing_0676_0700.txt	
2689	audit	2689	leadership	terra_missing_0676_0700.txt	
2690	audit	2690	league	terra_missing_0676_0700.txt	
2691	audit	2691	lean	terra_missing_0676_0700.txt	
2692	audit	2692	licence	terra_missing_0676_0700.txt	
2693	audit	2693	limited	terra_missing_0701_0725.txt	
2694	audit	2694	lively	terra_missing_0701_0725.txt	
2695	audit	2695	load	terra_missing_0701_0725.txt	
2696	audit	2696	loan	terra_missing_0701_0725.txt	
2697	audit	2697	logical	terra_missing_0701_0725.txt	
2698	audit	2698	long-term	terra_missing_0701_0725.txt	
2699	audit	2699	loose	terra_missing_0701_0725.txt	
2700	audit	2700	lord	terra_missing_0701_0725.txt	
2701	audit	2701	lower	terra_missing_0701_0725.txt	
2702	audit	2702	lung	terra_missing_0701_0725.txt	
2703	audit	2703	maintain	terra_missing_0701_0725.txt	
2704	audit	2704	majority	terra_missing_0701_0725.txt	
2705	audit	2705	mass	terra_missing_0701_0725.txt	
2706	audit	2706	massive	terra_missing_0701_0725.txt	
2707	audit	2707	master	terra_missing_0701_0725.txt	
2708	audit	2708	matching	terra_missing_0701_0725.txt	
2709	audit	2709	maximum	terra_missing_0701_0725.txt	
2710	audit	2710	means	terra_missing_0701_0725.txt	
2711	audit	2711	measurement	terra_missing_0701_0725.txt	
2712	audit	2712	melt	terra_en_000_consolidated_legacy.txt	
2713	audit	2713	military	terra_missing_0701_0725.txt	
2714	audit	2714	mineral	terra_missing_0701_0725.txt	
2715	audit	2715	minimum	terra_missing_0701_0725.txt	
2716	audit	2716	minister	terra_missing_0701_0725.txt	
2717	audit	2717	minor	terra_missing_0701_0725.txt	
2718	audit	2718	minority	terra_missing_0701_0725.txt	
2719	audit	2719	mission	terra_missing_0726_0750.txt	
2720	audit	2720	mixed	terra_missing_0726_0750.txt	
2721	audit	2721	modify	terra_missing_0726_0750.txt	
2722	audit	2722	monitor	terra_missing_0726_0750.txt	
2723	audit	2723	moral	terra_missing_0726_0750.txt	
2724	audit	2724	motor	terra_missing_0726_0750.txt	
2725	audit	2725	mount	terra_missing_0726_0750.txt	
2726	audit	2726	multiple	terra_missing_0726_0750.txt	
2727	audit	2727	multiply	terra_missing_0726_0750.txt	
2728	audit	2728	mysterious	terra_missing_0726_0750.txt	
2729	audit	2729	neat	terra_missing_0726_0750.txt	
2730	audit	2730	nerve	terra_missing_0726_0750.txt	
2731	audit	2731	nevertheless	terra_missing_0726_0750.txt	
2732	audit	2732	nightmare	terra_missing_0726_0750.txt	
2733	audit	2733	notion	terra_missing_0726_0750.txt	
2734	audit	2734	numerous	terra_missing_0726_0750.txt	
2735	audit	2735	obey	terra_missing_0726_0750.txt	
2736	audit	2736	objective	terra_missing_0726_0750.txt	
2737	audit	2737	obligation	terra_missing_0726_0750.txt	
2738	audit	2738	observation	terra_missing_0726_0750.txt	
2739	audit	2739	observe	terra_missing_0726_0750.txt	
2740	audit	2740	obtain	terra_missing_0726_0750.txt	
2741	audit	2741	occasionally	terra_missing_0726_0750.txt	
2742	audit	2742	offence	terra_missing_0726_0750.txt	
2743	audit	2743	offend	terra_missing_0726_0750.txt	
2744	audit	2744	offensive	terra_missing_0751_0775.txt	
2745	audit	2745	opening	terra_missing_0751_0775.txt	
2746	audit	2746	operate	terra_missing_0751_0775.txt	
2747	audit	2747	opponent	terra_missing_0751_0775.txt	
2748	audit	2748	oppose	terra_missing_0751_0775.txt	
2749	audit	2749	opposed	terra_missing_0751_0775.txt	
2750	audit	2750	opposition	terra_missing_0751_0775.txt	
2751	audit	2751	organ	terra_missing_0751_0775.txt	
2752	audit	2752	origin	terra_missing_0751_0775.txt	
2753	audit	2753	otherwise	terra_missing_0751_0775.txt	
2754	audit	2754	outcome	terra_missing_0751_0775.txt	
2755	audit	2755	outer	terra_missing_0751_0775.txt	
2756	audit	2756	outline	terra_missing_0751_0775.txt	
2757	audit	2757	overall	terra_missing_0751_0775.txt	
2758	audit	2758	owe	terra_missing_0751_0775.txt	
2759	audit	2759	pace	terra_missing_0751_0775.txt	
2760	audit	2760	panel	terra_missing_0751_0775.txt	
2761	audit	2761	parliament	terra_missing_0751_0775.txt	
2762	audit	2762	participant	terra_missing_0751_0775.txt	
2763	audit	2763	partly	terra_missing_0751_0775.txt	
2764	audit	2764	passage	terra_missing_0751_0775.txt	
2765	audit	2765	pension	terra_missing_0751_0775.txt	
2766	audit	2766	permanent	terra_missing_0751_0775.txt	
2767	audit	2767	permit	terra_missing_0751_0775.txt	
2768	audit	2768	perspective	terra_missing_0751_0775.txt	
2769	audit	2769	phase	terra_missing_0776_0800.txt	
2770	audit	2770	phenomenon	terra_missing_0776_0800.txt	
2771	audit	2771	philosophy	terra_missing_0776_0800.txt	
2772	audit	2772	pile	terra_missing_0776_0800.txt	
2773	audit	2773	pitch	terra_missing_0776_0800.txt	
2774	audit	2774	plain	terra_missing_0776_0800.txt	
2775	audit	2775	pointed	terra_missing_0776_0800.txt	
2776	audit	2776	popularity	terra_missing_0776_0800.txt	
2777	audit	2777	pose	terra_missing_0776_0800.txt	
2778	audit	2778	possess	terra_missing_0776_0800.txt	
2779	audit	2779	potential	terra_missing_0776_0800.txt	
2780	audit	2780	praise	terra_missing_0776_0800.txt	
2781	audit	2781	pregnant	terra_missing_0776_0800.txt	
2782	audit	2782	preparation	terra_missing_0776_0800.txt	
2783	audit	2783	presence	terra_missing_0776_0800.txt	
2784	audit	2784	preserve	terra_missing_0776_0800.txt	
2785	audit	2785	prime	terra_missing_0776_0800.txt	
